Album,Artist,Bytes,Sales,City,Company,Composer,Country,CustomerID,Email,FirstName,Genre,InvoiceDate,InvoiceID,LastName,MediaType,Milliseconds,Number of Records,Phone,PostalCode,Quantity,Region,State,Track,UnitPrice
Judas 0: B-Sides and Rarities,Smashing Pumpkins,7.63M,0.99,Montreal,,Billy Corgan,Canada,3,ftremblay@gmail.com,Francois,Alternative & Punk,9/20/2012 0:00,391,Tremblay,MPEG audio file,228336,1,+1 (514) 721-4711,H2G 1A7,1,North  America,QC,Waiting,0.99
Judas 0: B-Sides and Rarities,Smashing Pumpkins,9.31M,1.98,Prague,,Billy Corgan,Czech Republic,6,hholy@gmail.com,Helena,Alternative & Punk,10/3/2012 0:00,393,Hola,MPEG audio file,286302,1,+420 2 4177 0449,14300,2,Europe,,Blissed & Gone,0.99
Judas 0: B-Sides and Rarities,Smashing Pumpkins,7.52M,1.98,Oslo,,Billy Corgan,Norway,4,bjorn.hansen@yahoo.no,Bjarn,Alternative & Punk,10/3/2012 0:00,392,Hansen,MPEG audio file,229877,1,+47 22 44 22 22,171,2,Europe,,Saturnine,0.99
Judas 0: B-Sides and Rarities,Smashing Pumpkins,12.13M,3.96,Oslo,,David Cook,Norway,4,bjorn.hansen@yahoo.no,Bjarn,Alternative & Punk,10/3/2012 0:00,392,Hansen,MPEG audio file,366471,1,+47 22 44 22 22,171,4,Europe,,Rock On,0.99
Judas 0: B-Sides and Rarities,Smashing Pumpkins,9.67M,4.95,Prague,,Billy Corgan,Czech Republic,6,hholy@gmail.com,Helena,Alternative & Punk,10/3/2012 0:00,393,Hola,MPEG audio file,299389,1,+420 2 4177 0449,14300,5,Europe,,Winterlong,0.99
Rotten Apples: Greatest Hits,Smashing Pumpkins,9.79M,0.99,Brussels,,Billy Corgan,Belgium,8,daan_peeters@apple.be,Daan,Alternative & Punk,10/4/2012 0:00,394,Peeters,MPEG audio file,299389,1,+32 02 219 03 03,1000,1,Europe,,Cherub Rock,0.99
Rotten Apples: Greatest Hits,Smashing Pumpkins,11.53M,2.97,Brussels,,Billy Corgan,Belgium,8,daan_peeters@apple.be,Daan,Alternative & Punk,10/4/2012 0:00,394,Peeters,MPEG audio file,353462,1,+32 02 219 03 03,1000,3,Europe,,Rhinocerous,0.99
Rotten Apples: Greatest Hits,Smashing Pumpkins,6.51M,4.95,Brussels,,Billy Corgan,Belgium,8,daan_peeters@apple.be,Daan,Alternative & Punk,10/4/2012 0:00,394,Peeters,MPEG audio file,198556,1,+32 02 219 03 03,1000,5,Europe,,Disarm,0.99
Rotten Apples: Greatest Hits,Smashing Pumpkins,8.43M,4.95,Brussels,,Billy Corgan,Belgium,8,daan_peeters@apple.be,Daan,Alternative & Punk,10/4/2012 0:00,394,Peeters,MPEG audio file,257306,1,+32 02 219 03 03,1000,5,Europe,,Bullet With Butterfly Wings,0.99
A-Sides,Soundgarden,11.74M,0.99,Rio de Janeiro,Riotur,Ben Shepherd/Chris Cornell/Kim Thayil/Matt Cameron,Brazil,12,roberto.almeida@riotur.gov.br,Roberto,Rock,10/5/2012 0:00,395,Almeida,MPEG audio file,352966,1,+55 (21) 2271-7000,20040-020,1,South America,RJ,Jesus Christ Pose,0.99
A-Sides,Soundgarden,10.51M,0.99,Rio de Janeiro,Riotur,Chris Cornell,Brazil,12,roberto.almeida@riotur.gov.br,Roberto,Rock,10/5/2012 0:00,395,Almeida,MPEG audio file,321175,1,+55 (21) 2271-7000,20040-020,1,South America,RJ,The Day I Tried To Live,0.99
Rotten Apples: Greatest Hits,Smashing Pumpkins,8.27M,1.98,Rio de Janeiro,Riotur,Billy Corgan,Brazil,12,roberto.almeida@riotur.gov.br,Roberto,Alternative & Punk,10/5/2012 0:00,395,Almeida,MPEG audio file,253753,1,+55 (21) 2271-7000,20040-020,2,South America,RJ,Stand Inside Your Love,0.99
Rotten Apples: Greatest Hits,Smashing Pumpkins,9.78M,3.96,Rio de Janeiro,Riotur,Billy Corgan,Brazil,12,roberto.almeida@riotur.gov.br,Roberto,Alternative & Punk,10/5/2012 0:00,395,Almeida,MPEG audio file,294530,1,+55 (21) 2271-7000,20040-020,4,South America,RJ,Eye,0.99
A-Sides,Soundgarden,9.66M,4.95,Rio de Janeiro,Riotur,Chris Cornell,Brazil,12,roberto.almeida@riotur.gov.br,Roberto,Rock,10/5/2012 0:00,395,Almeida,MPEG audio file,292153,1,+55 (21) 2271-7000,20040-020,5,South America,RJ,Burden In My Hand,0.99
A-Sides,Soundgarden,6.83M,4.95,Rio de Janeiro,Riotur,Chris Cornell/Kim Thayil,Brazil,12,roberto.almeida@riotur.gov.br,Roberto,Rock,10/5/2012 0:00,395,Almeida,MPEG audio file,208822,1,+55 (21) 2271-7000,20040-020,5,South America,RJ,Flower,0.99
Mezmerize,System Of A Down,8.41M,0.99,New York,,"Tankian, Serj",USA,18,michelleb@aol.com,Michelle,Metal,10/8/2012 0:00,396,Brooks,MPEG audio file,255555,1,+1 (212) 221-3546,10012-2612,1,North  America,NY,B.Y.O.B.,0.99
Morning Dance,Spyro Gyra,10.55M,1.98,New York,,Rick Strauss,USA,18,michelleb@aol.com,Michelle,Jazz,10/8/2012 0:00,396,Brooks,MPEG audio file,320078,1,+1 (212) 221-3546,10012-2612,2,North  America,NY,End Of Romanticism,0.99
Core,Stone Temple Pilots,10.61M,2.97,New York,,R. DeLeo/Weiland,USA,18,michelleb@aol.com,Michelle,Rock,10/8/2012 0:00,396,Brooks,MPEG audio file,324623,1,+1 (212) 221-3546,10012-2612,3,North  America,NY,Piece Of Pie,0.99
Morning Dance,Spyro Gyra,7.85M,3.96,New York,,Jeremy Wall,USA,18,michelleb@aol.com,Michelle,Jazz,10/8/2012 0:00,396,Brooks,MPEG audio file,238315,1,+1 (212) 221-3546,10012-2612,4,North  America,NY,Rasul,0.99
Core,Stone Temple Pilots,7.10M,3.96,New York,,D. DeLeo/Kretz/Weiland,USA,18,michelleb@aol.com,Michelle,Rock,10/8/2012 0:00,396,Brooks,MPEG audio file,218723,1,+1 (212) 221-3546,10012-2612,4,North  America,NY,Sex Type Thing,0.99
[1997] Black Light Syndrome,"Terry Bozzio, Tony Levin & Steve Stevens",14.96M,3.96,New York,,"Terry Bozzio, Steve Stevens, Tony Levin",USA,18,michelleb@aol.com,Michelle,Rock,10/8/2012 0:00,396,Brooks,MPEG audio file,447582,1,+1 (212) 221-3546,10012-2612,4,North  America,NY,Duende,0.99
In Step,Stevie Ray Vaughan & Double Trouble,4.65M,4.95,New York,,Stevie Ray Vaughan,USA,18,michelleb@aol.com,Michelle,Blues,10/8/2012 0:00,396,Brooks,MPEG audio file,140826,1,+1 (212) 221-3546,10012-2612,5,North  America,NY,Travis Walk,0.99
Live [Disc 1],The Black Crowes,8.81M,4.95,New York,,Chris Robinson/Rich Robinson,USA,18,michelleb@aol.com,Michelle,Blues,10/8/2012 0:00,396,Brooks,MPEG audio file,268094,1,+1 (212) 221-3546,10012-2612,5,North  America,NY,Sting Me,0.99
Mezmerize,System Of A Down,6.62M,4.95,New York,,"Tankian, Serj",USA,18,michelleb@aol.com,Michelle,Metal,10/8/2012 0:00,396,Brooks,MPEG audio file,200698,1,+1 (212) 221-3546,10012-2612,5,North  America,NY,Question!,0.99
The Doors,The Doors,7.04M,0.99,Tucson,,"Willie Dixon, C. Burnett",USA,27,patrick.gray@aol.com,Patrick,Rock,10/13/2012 0:00,397,Gray,MPEG audio file,214360,1,+1 (520) 622-4200,85719,1,North  America,AZ,Back Door Man,0.99
Beyond Good And Evil,The Cult,8.25M,1.98,Tucson,,Billy Duffy/Ian Astbury,USA,27,patrick.gray@aol.com,Patrick,Rock,10/13/2012 0:00,397,Gray,MPEG audio file,252630,1,+1 (520) 622-4200,85719,2,North  America,AZ,War (The Process),0.99
The Police Greatest Hits,The Police,7.96M,1.98,Tucson,,G M Sumner,USA,27,patrick.gray@aol.com,Patrick,Rock,10/13/2012 0:00,397,Gray,MPEG audio file,241031,1,+1 (520) 622-4200,85719,2,North  America,AZ,Don't Stand so Close to Me,0.99
"Hot Rocks, 1964-1971 (Disc 1)",The Rolling Stones,7.44M,1.98,Tucson,,Jagger/Richards,USA,27,patrick.gray@aol.com,Patrick,Rock,10/13/2012 0:00,397,Gray,MPEG audio file,226063,1,+1 (520) 622-4200,85719,2,North  America,AZ,Paint It Black,0.99
Voodoo Lounge,The Rolling Stones,9.55M,1.98,Tucson,,Jagger/Richards,USA,27,patrick.gray@aol.com,Patrick,Rock,10/13/2012 0:00,397,Gray,MPEG audio file,285492,1,+1 (520) 622-4200,85719,2,North  America,AZ,Sweethearts Together,0.99
The Singles,The Clash,6.33M,2.97,Tucson,,Joe Strummer/Mick Jones,USA,27,patrick.gray@aol.com,Patrick,Alternative & Punk,10/13/2012 0:00,397,Gray,MPEG audio file,189675,1,+1 (520) 622-4200,85719,3,North  America,AZ,Train In Vain,0.99
Beyond Good And Evil,The Cult,8.56M,2.97,Tucson,,Billy Duffy/Bob Rock/Ian Astbury,USA,27,patrick.gray@aol.com,Patrick,Rock,10/13/2012 0:00,397,Gray,MPEG audio file,262817,1,+1 (520) 622-4200,85719,3,North  America,AZ,Speed Of Light,0.99
"Pure Cult: The Best Of The Cult (For Rockers, Ravers, Lovers & Sinners) [UK]",The Cult,8.67M,2.97,Tucson,,,USA,27,patrick.gray@aol.com,Patrick,Rock,10/13/2012 0:00,397,Gray,MPEG audio file,266893,1,+1 (520) 622-4200,85719,3,North  America,AZ,Wild Hearted Son,0.99
No Security,The Rolling Stones,8.45M,2.97,Tucson,,Jesse Ed Davis III/Taj Mahal,USA,27,patrick.gray@aol.com,Patrick,Rock,10/13/2012 0:00,397,Gray,MPEG audio file,257488,1,+1 (520) 622-4200,85719,3,North  America,AZ,Corinna,0.99
Voodoo Lounge,The Rolling Stones,7.64M,2.97,Tucson,,Jagger/Richards,USA,27,patrick.gray@aol.com,Patrick,Rock,10/13/2012 0:00,397,Gray,MPEG audio file,230896,1,+1 (520) 622-4200,85719,3,North  America,AZ,Love Is Strong,0.99
The Singles,The Clash,3.92M,3.96,Tucson,,Joe Strummer/Mick Jones,USA,27,patrick.gray@aol.com,Patrick,Alternative & Punk,10/13/2012 0:00,397,Gray,MPEG audio file,118726,1,+1 (520) 622-4200,85719,4,North  America,AZ,White Riot,0.99
"Pure Cult: The Best Of The Cult (For Rockers, Ravers, Lovers & Sinners) [UK]",The Cult,12.01M,3.96,Tucson,,,USA,27,patrick.gray@aol.com,Patrick,Rock,10/13/2012 0:00,397,Gray,MPEG audio file,368431,1,+1 (520) 622-4200,85719,4,North  America,AZ,Sun King,0.99
The Police Greatest Hits,The Police,9.64M,3.96,Tucson,,G M Sumner,USA,27,patrick.gray@aol.com,Patrick,Rock,10/13/2012 0:00,397,Gray,MPEG audio file,290951,1,+1 (520) 622-4200,85719,4,North  America,AZ,Message in a Bottle (new classic rock mix),0.99
Live [Disc 2],The Black Crowes,11.74M,4.95,Tucson,,Chris Robinson/Rich Robinson,USA,27,patrick.gray@aol.com,Patrick,Blues,10/13/2012 0:00,397,Gray,MPEG audio file,359314,1,+1 (520) 622-4200,85719,5,North  America,AZ,Black Moon Creeping,0.99
Tangents,The Tea Party,8.01M,3.96,Lyon,,The Tea Party,France,41,marc.dubois@hotmail.com,Marc,Alternative & Punk,10/21/2012 0:00,398,Dubois,MPEG audio file,244114,1,+33 04 78 30 30 30,69002,4,Europe,,Release,0.99
Tangents,The Tea Party,7.85M,0.99,Bordeaux,,The Tea Party,France,42,wyatt.girard@yahoo.fr,Wyatt,Alternative & Punk,11/3/2012 0:00,399,Girard,MPEG audio file,241867,1,+33 05 56 96 96 96,33000,1,Europe,,Heaven Coming Down,0.99
Tangents,The Tea Party,7.10M,1.98,Helsinki,,Keith Richards/Mick Jagger,Finland,44,terhi.hamalainen@apple.fi,Terhi,Alternative & Punk,11/3/2012 0:00,400,Hamamalinen,MPEG audio file,214752,1,+358 09 870 2000,530,2,Europe,,Paint It Black,0.99
Tangents,The Tea Party,8.56M,1.98,Helsinki,,The Tea Party,Finland,44,terhi.hamalainen@apple.fi,Terhi,Alternative & Punk,11/3/2012 0:00,400,Hamamalinen,MPEG audio file,261903,1,+358 09 870 2000,530,2,Europe,,Waiting On A Sign,0.99
Tangents,The Tea Party,11.19M,3.96,Bordeaux,,The Tea Party,France,42,wyatt.girard@yahoo.fr,Wyatt,Alternative & Punk,11/3/2012 0:00,399,Girard,MPEG audio file,343170,1,+33 05 56 96 96 96,33000,4,Europe,,The River (Remix),0.99
Transmission,The Tea Party,8.73M,2.97,Dublin,,The Tea Party,Ireland,46,hughoreilly@apple.ie,Hugh,Alternative & Punk,11/4/2012 0:00,401,O'Reilly,MPEG audio file,266292,1,+353 01 6792424,,3,Europe,Dublin,Release,0.99
Transmission,The Tea Party,5.81M,3.96,Dublin,,The Tea Party,Ireland,46,hughoreilly@apple.ie,Hugh,Alternative & Punk,11/4/2012 0:00,401,O'Reilly,MPEG audio file,177711,1,+353 01 6792424,,4,Europe,Dublin,Gyroscope,0.99
Transmission,The Tea Party,7.08M,3.96,Dublin,,The Tea Party,Ireland,46,hughoreilly@apple.ie,Hugh,Alternative & Punk,11/4/2012 0:00,401,O'Reilly,MPEG audio file,215405,1,+353 01 6792424,,4,Europe,Dublin,Army Ants,0.99
Transmission,The Tea Party,9.60M,4.95,Dublin,,The Tea Party,Ireland,46,hughoreilly@apple.ie,Hugh,Alternative & Punk,11/4/2012 0:00,401,O'Reilly,MPEG audio file,292466,1,+353 01 6792424,,5,Europe,Dublin,Babylon,0.99
My Generation - The Very Best Of The Who,The Who,8.60M,0.99,Madrid,,Pete Townshend,Spain,50,enrique_munoz@yahoo.es,Enrique,Rock,11/5/2012 0:00,402,MuÃ±oz,MPEG audio file,262556,1,+34 914 454 454,28015,1,Europe,,Join Together,0.99
My Generation - The Very Best Of The Who,The Who,4.08M,1.98,Madrid,,Pete Townshend,Spain,50,enrique_munoz@yahoo.es,Enrique,Rock,11/5/2012 0:00,402,MuÃ±oz,MPEG audio file,125152,1,+34 914 454 454,28015,2,Europe,,I Can't Explain,0.99
My Generation - The Very Best Of The Who,The Who,5.12M,1.98,Madrid,,Pete Townshend,Spain,50,enrique_munoz@yahoo.es,Enrique,Rock,11/5/2012 0:00,402,MuÃ±oz,MPEG audio file,157126,1,+34 914 454 454,28015,2,Europe,,I'm A Boy,0.99
Serie Sem Limite (Disc 1),Tim Maia,4.15M,3.96,Madrid,,Genival Cassiano/Silvio Rochael,Spain,50,enrique_munoz@yahoo.es,Enrique,Latin,11/5/2012 0:00,402,MuÃ±oz,MPEG audio file,126615,1,+34 914 454 454,28015,4,Europe,,Primavera,0.99
My Generation - The Very Best Of The Who,The Who,10.14M,4.95,Madrid,,John Entwistle/Pete Townshend,Spain,50,enrique_munoz@yahoo.es,Enrique,Rock,11/5/2012 0:00,402,MuÃ±oz,MPEG audio file,309472,1,+34 914 454 454,28015,5,Europe,,Baba O'Riley,0.99
My Generation - The Very Best Of The Who,The Who,8.60M,4.95,Madrid,,Pete Townshend,Spain,50,enrique_munoz@yahoo.es,Enrique,Rock,11/5/2012 0:00,402,MuÃ±oz,MPEG audio file,262791,1,+34 914 454 454,28015,5,Europe,,I Can See For Miles,0.99
AcÃºstico,TitÃ£s,8.74M,0.99,Buenos Aires,,TitÃ£s,Argentina,56,diego.gutierrez@yahoo.ar,Diego,Alternative & Punk,11/8/2012 0:00,403,Gutierrez,MPEG audio file,264359,1,+54 (0)11 4311 4333,1106,1,South America,,Marvin,0.99
AcÃºstico,TitÃ£s,1.82M,2.97,Buenos Aires,,TitÃ£s,Argentina,56,diego.gutierrez@yahoo.ar,Diego,Alternative & Punk,11/8/2012 0:00,403,Gutierrez,MPEG audio file,56111,1,+54 (0)11 4311 4333,1106,3,South America,,PolÃ­cia (Vinheta),0.99
AcÃºstico,TitÃ£s,10.79M,2.97,Buenos Aires,,TitÃ£s,Argentina,56,diego.gutierrez@yahoo.ar,Diego,Alternative & Punk,11/8/2012 0:00,403,Gutierrez,MPEG audio file,322612,1,+54 (0)11 4311 4333,1106,3,South America,,Comida,0.99
Volume Dois,TitÃ£s,8.07M,2.97,Buenos Aires,,Nando Reis,Argentina,56,diego.gutierrez@yahoo.ar,Diego,Alternative & Punk,11/8/2012 0:00,403,Gutierrez,MPEG audio file,246622,1,+54 (0)11 4311 4333,1106,3,South America,,Sua Impossivel Chance,0.99
Serie Sem Limite (Disc 1),Tim Maia,5.63M,2.97,Buenos Aires,,Tim Maia,Argentina,56,diego.gutierrez@yahoo.ar,Diego,Latin,11/8/2012 0:00,403,Gutierrez,MPEG audio file,171389,1,+54 (0)11 4311 4333,1106,3,South America,,Compadre,0.99
Serie Sem Limite (Disc 2),Tim Maia,4.55M,2.97,Buenos Aires,,,Argentina,56,diego.gutierrez@yahoo.ar,Diego,Latin,11/8/2012 0:00,403,Gutierrez,MPEG audio file,139337,1,+54 (0)11 4311 4333,1106,3,South America,,CanÃ¡rio Do Reino,0.99
AcÃºstico,TitÃ£s,1.22M,3.96,Buenos Aires,,TitÃ£s,Argentina,56,diego.gutierrez@yahoo.ar,Diego,Alternative & Punk,11/8/2012 0:00,403,Gutierrez,MPEG audio file,37120,1,+54 (0)11 4311 4333,1106,4,South America,,CabeÃ§a Dinossauro,0.99
Serie Sem Limite (Disc 1),Tim Maia,7.79M,3.96,Buenos Aires,,Tim Maia,Argentina,56,diego.gutierrez@yahoo.ar,Diego,Latin,11/8/2012 0:00,403,Gutierrez,MPEG audio file,237897,1,+54 (0)11 4311 4333,1106,4,South America,,New Love,0.99
Serie Sem Limite (Disc 2),Tim Maia,5.03M,4.95,Buenos Aires,,,Argentina,56,diego.gutierrez@yahoo.ar,Diego,Latin,11/8/2012 0:00,403,Gutierrez,MPEG audio file,152607,1,+54 (0)11 4311 4333,1106,5,South America,,NÃ£o Quero Dinheiro,0.99
Volume Dois,TitÃ£s,6.89M,1.98,Prague,,SÃ©rgio Britto,Czech Republic,6,hholy@gmail.com,Helena,Alternative & Punk,11/13/2012 0:00,404,Hola,MPEG audio file,207830,1,+420 2 4177 0449,14300,2,Europe,,InsensÃ­vel,0.99
Achtung Baby,U2,11.53M,2.97,Prague,,U2,Czech Republic,6,hholy@gmail.com,Helena,Rock,11/13/2012 0:00,404,Hola,MPEG audio file,349492,1,+420 2 4177 0449,14300,3,Europe,,So Cruel,0.99
"Lost, Season 3",Lost,505.06M,1.99,Prague,,,Czech Republic,6,hholy@gmail.com,Helena,Drama,11/13/2012 0:00,404,Hola,Protected MPEG-4 video file,2636428,1,+420 2 4177 0449,14300,1,Europe,,Stranger in a Strange Land,1.99
"Lost, Season 2",Lost,457.36M,3.98,Prague,,,Czech Republic,6,hholy@gmail.com,Helena,Drama,11/13/2012 0:00,404,Hola,Protected MPEG-4 video file,2478041,1,+420 2 4177 0449,14300,2,Europe,,"Live Together, Die Alone, Pt. 1",1.99
"Lost, Season 1",Lost,206.50M,3.98,Prague,,,Czech Republic,6,hholy@gmail.com,Helena,TV Shows,11/13/2012 0:00,404,Hola,Protected MPEG-4 video file,2619887,1,+420 2 4177 0449,14300,2,Europe,,Outlaws,1.99
"Lost, Season 2",Lost,543.34M,3.98,Prague,,,Czech Republic,6,hholy@gmail.com,Helena,TV Shows,11/13/2012 0:00,404,Hola,Protected MPEG-4 video file,2612250,1,+420 2 4177 0449,14300,2,Europe,,"Man of Science, Man of Faith (Premiere)",1.99
"Heroes, Season 1",Heroes,507.03M,5.97,Prague,,,Czech Republic,6,hholy@gmail.com,Helena,Drama,11/13/2012 0:00,404,Hola,Protected MPEG-4 video file,2600266,1,+420 2 4177 0449,14300,3,Europe,,The Fix,1.99
"Lost, Season 3",Lost,517.08M,5.97,Prague,,,Czech Republic,6,hholy@gmail.com,Helena,Drama,11/13/2012 0:00,404,Hola,Protected MPEG-4 video file,2629879,1,+420 2 4177 0449,14300,3,Europe,,Par Avion,1.99
"Battlestar Galactica, Season 3",Battlestar Galactica,552.89M,5.97,Prague,,,Czech Republic,6,hholy@gmail.com,Helena,Science Fiction,11/13/2012 0:00,404,Hola,Protected MPEG-4 video file,2626376,1,+420 2 4177 0449,14300,3,Europe,,The Woman King,1.99
"Lost, Season 1",Lost,207.75M,5.97,Prague,,,Czech Republic,6,hholy@gmail.com,Helena,TV Shows,11/13/2012 0:00,404,Hola,Protected MPEG-4 video file,2587370,1,+420 2 4177 0449,14300,3,Europe,,Walkabout,1.99
"Lost, Season 1",Lost,228.90M,5.97,Prague,,,Czech Republic,6,hholy@gmail.com,Helena,TV Shows,11/13/2012 0:00,404,Hola,Protected MPEG-4 video file,2631327,1,+420 2 4177 0449,14300,3,Europe,,The Moth,1.99
"Heroes, Season 1",Heroes,521.62M,7.96,Prague,,,Czech Republic,6,hholy@gmail.com,Helena,Drama,11/13/2012 0:00,404,Hola,Protected MPEG-4 video file,2607649,1,+420 2 4177 0449,14300,4,Europe,,One Giant Leap,1.99
"Battlestar Galactica, Season 3",Battlestar Galactica,483.48M,7.96,Prague,,,Czech Republic,6,hholy@gmail.com,Helena,TV Shows,11/13/2012 0:00,404,Hola,Protected MPEG-4 video file,2626626,1,+420 2 4177 0449,14300,4,Europe,,Collaborators,1.99
"Lost, Season 1",Lost,215.00M,9.95,Prague,,,Czech Republic,6,hholy@gmail.com,Helena,TV Shows,11/13/2012 0:00,404,Hola,Protected MPEG-4 video file,2582009,1,+420 2 4177 0449,14300,5,Europe,,Deus Ex Machina,1.99
All That You Can't Leave Behind,U2,9.48M,0.99,Mountain View,,"Adam Clayton, Bono, Larry Mullen, The Edge",USA,20,dmiller@comcast.com,Dan,Rock,11/21/2012 0:00,405,Miller,MPEG audio file,288496,1,+1 (650) 644-3358,94040-111,1,North  America,CA,Peace On Earth,0.99
All That You Can't Leave Behind,U2,10.86M,2.97,Reno,,"Adam Clayton, Bono, Larry Mullen, The Edge",USA,21,kachase@hotmail.com,Kathy,Rock,12/4/2012 0:00,406,Chase,MPEG audio file,330370,1,+1 (775) 223-7665,89503,3,North  America,NV,New York,0.99
B-Sides 1980-1990,U2,6.15M,3.96,Boston,,U2,USA,23,johngordon22@yahoo.com,John,Rock,12/4/2012 0:00,407,Gordon,MPEG audio file,185103,1,+1 (617) 522-1333,2113,4,North  America,MA,Sweetest Thing,0.99
B-Sides 1980-1990,U2,7.72M,3.96,Boston,,U2,USA,23,johngordon22@yahoo.com,John,Rock,12/4/2012 0:00,407,Gordon,MPEG audio file,234788,1,+1 (617) 522-1333,2113,4,North  America,MA,The Three Sunrises,0.99
All That You Can't Leave Behind,U2,8.50M,3.96,Reno,,"Adam Clayton, Bono, Larry Mullen, The Edge",USA,21,kachase@hotmail.com,Kathy,Rock,12/4/2012 0:00,406,Chase,MPEG audio file,257776,1,+1 (775) 223-7665,89503,4,North  America,NV,When I Look At The World,0.99
B-Sides 1980-1990,U2,8.03M,0.99,Madison,,U2,USA,25,vstevens@yahoo.com,Victor,Rock,12/5/2012 0:00,408,Stevens,MPEG audio file,242364,1,+1 (608) 257-0597,53703,1,North  America,WI,Hallelujah Here She Comes,0.99
B-Sides 1980-1990,U2,9.52M,0.99,Madison,,U2,USA,25,vstevens@yahoo.com,Victor,Rock,12/5/2012 0:00,408,Stevens,MPEG audio file,289253,1,+1 (608) 257-0597,53703,1,North  America,WI,Walk To The Water,0.99
B-Sides 1980-1990,U2,6.83M,3.96,Madison,,U2,USA,25,vstevens@yahoo.com,Victor,Rock,12/5/2012 0:00,408,Stevens,MPEG audio file,213289,1,+1 (608) 257-0597,53703,4,North  America,WI,Bass Trap,0.99
B-Sides 1980-1990,U2,6.71M,4.95,Madison,,Buzz Cason/Mac Gayden,USA,25,vstevens@yahoo.com,Victor,Rock,12/5/2012 0:00,408,Stevens,MPEG audio file,202631,1,+1 (608) 257-0597,53703,5,North  America,WI,Everlasting Love,0.99
Pop,U2,10.44M,0.99,Toronto,,"Bono, The Edge, Adam Clayton, and Larry Mullen",Canada,29,robbrown@shaw.ca,Robert,Rock,12/6/2012 0:00,409,Brown,MPEG audio file,319582,1,+1 (416) 363-8888,M6J 1V1,1,North  America,ON,Discotheque,0.99
Pop,U2,9.08M,1.98,Toronto,,"Bono, The Edge, Adam Clayton, and Larry Mullen",Canada,29,robbrown@shaw.ca,Robert,Rock,12/6/2012 0:00,409,Brown,MPEG audio file,276924,1,+1 (416) 363-8888,M6J 1V1,2,North  America,ON,Staring At The Sun,0.99
How To Dismantle An Atomic Bomb,U2,9.48M,2.97,Toronto,,"Adam Clayton, Bono, Larry Mullen & The Edge",Canada,29,robbrown@shaw.ca,Robert,Rock,12/6/2012 0:00,409,Brown,MPEG audio file,290690,1,+1 (416) 363-8888,M6J 1V1,3,North  America,ON,Love And Peace Or Else,0.99
How To Dismantle An Atomic Bomb,U2,9.89M,2.97,Toronto,,"Adam Clayton, Bono, Larry Mullen & The Edge",Canada,29,robbrown@shaw.ca,Robert,Rock,12/6/2012 0:00,409,Brown,MPEG audio file,303568,1,+1 (416) 363-8888,M6J 1V1,3,North  America,ON,Crumbs From Your Table,0.99
B-Sides 1980-1990,U2,5.08M,3.96,Toronto,,U2,Canada,29,robbrown@shaw.ca,Robert,Rock,12/6/2012 0:00,409,Brown,MPEG audio file,153965,1,+1 (416) 363-8888,M6J 1V1,4,North  America,ON,"Trash, Trampoline And The Party Girl",0.99
Pop,U2,9.27M,3.96,Toronto,,"Bono, The Edge, Adam Clayton, and Larry Mullen",Canada,29,robbrown@shaw.ca,Robert,Rock,12/6/2012 0:00,409,Brown,MPEG audio file,280555,1,+1 (416) 363-8888,M6J 1V1,4,North  America,ON,The Playboy Mansion,0.99
The Best Of 1980-1990,U2,6.07M,0.99,Porto,,U2 & Daragh O'Toole,Portugal,35,masampaio@sapo.pt,Madalena,Rock,12/9/2012 0:00,410,Sampaio,MPEG audio file,183066,1,+351 (225) 022-448,,1,Europe,,Sweetest Thing,0.99
Rattle And Hum,U2,5.87M,1.98,Porto,,"Bono/Clayton, Adam/Mullen Jr., Larry/The Edge",Portugal,35,masampaio@sapo.pt,Madalena,Rock,12/9/2012 0:00,410,Sampaio,MPEG audio file,179226,1,+351 (225) 022-448,,2,Europe,,Desire,0.99
Rattle And Hum,U2,8.81M,1.98,Porto,,"Bono/Clayton, Adam/Mullen Jr., Larry/The Edge",Portugal,35,masampaio@sapo.pt,Madalena,Rock,12/9/2012 0:00,410,Sampaio,MPEG audio file,267807,1,+351 (225) 022-448,,2,Europe,,Pride (In The Name Of Love),0.99
Rattle And Hum,U2,1.39M,2.97,Porto,,"Hendrix, Jimi",Portugal,35,masampaio@sapo.pt,Madalena,Rock,12/9/2012 0:00,410,Sampaio,MPEG audio file,43232,1,+351 (225) 022-448,,3,Europe,,The Star Spangled Banner,0.99
The Best Of 1980-1990,U2,9.31M,2.97,Porto,,U2,Portugal,35,masampaio@sapo.pt,Madalena,Rock,12/9/2012 0:00,410,Sampaio,MPEG audio file,280764,1,+351 (225) 022-448,,3,Europe,,I Still Haven't Found What I'm Looking for,0.99
War,U2,7.45M,2.97,Porto,,U2,Portugal,35,masampaio@sapo.pt,Madalena,Rock,12/9/2012 0:00,410,Sampaio,MPEG audio file,225854,1,+351 (225) 022-448,,3,Europe,,Red Light,0.99
War,U2,6.35M,3.96,Porto,,U2,Portugal,35,masampaio@sapo.pt,Madalena,Rock,12/9/2012 0:00,410,Sampaio,MPEG audio file,191582,1,+351 (225) 022-448,,4,Europe,,Seconds,0.99
Zooropa,U2,9.26M,3.96,Porto,,U2; Bono,Portugal,35,masampaio@sapo.pt,Madalena,Rock,12/9/2012 0:00,410,Sampaio,MPEG audio file,283951,1,+351 (225) 022-448,,4,Europe,,The Wanderer,0.99
